from_address,Total_value,Wallet_Tier
0xb009d62f5b3d34b268d4387a895c11da80898757,0.34,Fish
0x8c71b7aec6de6a583b532c091f9f874c287fd8d1,5.58,Fish
0x5b962e4312bb63bc5275a3641a14cf0443375d49,1.84,Fish
0x3751c75dd30e2f519fc78228e12e21fcc67608fe,0.18,Fish
0x0dad6604aaadeb8467899365e89484a8412f1a77,0.44,Fish
0xe94e58595d2d9f40709243fb01f89b6406a1425f,0.42,Fish
0x10560b8eae5adb4ca54101b848323496e8739306,0.16,Fish
0xab0124e7533c3607d39a5881b24b18a71c9b6899,1.27,Fish
0x5a39508752b251de1325ae7308022698c538c506,0.22,Fish
0xb203e24b942b5f2871e9ae7c5ad03292044bf8a1,3.83,Fish
0xfbbd0f362199c30ab9cb3c2f2b93cd10753a14e0,2.04,Fish
0x737fc71722babdd66194718e096cbb7cbfaa4f16,0.8,Fish
0x875e074999181680829c4da582a5c44a27eb5295,0.23,Fish
0x2b31d692473886177989711965a81ab67399e700,1.09,Fish
0xcb9bd706ab4e7d079b1787e54c053e1ba81b5ad5,1.21,Fish
0xd608d51e8165e12d6c60edb80b9781ab884e801b,0.35,Fish
0x73e17ef3b1fbd0653e7d1010ea1c4abe8bd73155,2.01,Fish
0x51cfcd0ab4314463ff200b04d9377d9bd53b8473,21,Fish
0x090deb24a178ad520f4c7575906f55d6ed4597bc,0.14,Fish
0xf3f7e5c00312ce2babfcff99bd958d332fb2c326,0.38,Fish
0xaa520618c77f622b3c4d39b67233f609c42f964e,0.15,Fish
0x437be569b8b5fa6582b502d1d6d71da7b13f30d4,9.02,Fish
0x643f37b9776c5043f8d8cfe25954b3c2580e64a2,0.26,Fish
0x484a87294dc8c0968708e3a4ecbe9600675b02db,0.11,Fish
0x057fbcdbd39b6852cff34a044801dcc2c3278ac9,3.88,Fish
0x204cd33096034b91cb97431133b269b939cc4f7b,1.16,Fish
0x6a15127ec6d57659ad4361c7c0b36a893e435969,1.3,Fish
0xf26d42cf77b1bdd48eeb0ecd5a2aa7ed356fe8f6,0.12,Fish
0x952e24b8084eea4565043abf2b5e1108e2c5eb09,0.39,Fish
0x05caf84103a335a8bf3946d5d5a771fd71af9e03,2.92,Fish
0xd916f19c5fde68ecc5c89de9c3dc4857b04938b8,0.15,Fish
0xd29e1cc0b53aa0446489d01bda9a07ae6ae67144,0.34,Fish
0x312a4ff4c8698f81717a2dbd8194a0fec78325d3,0.15,Fish
0x68118e9310dd6824c01dc043048edc45fcc07462,0.26,Fish
0x3f3eb1411950abf9c81c1dc3bc2e63a9751cf315,10.11,Fish
0xd8b7bf291eb688bd8bf6fc124606b9698b20129c,0.87,Fish
0x8d608e7dfb6fc0810eecc62fd41e06d346debea7,0.64,Fish
0x6547114a4b48857d8ca44e9b03f385b9d665d16a,9.23,Fish
0xe8c09ef4139b9416c05b63cf546d6f753cb7b1b7,1.05,Fish
0xce194716f5f5e9e58335a74b37f407b41fc733f6,0.17,Fish
0x1ded508f88541e59cb307f6c3f78c408fdee359e,2.6,Fish
0x7749650445ca8755611d20c6cc463b9493bd6a9f,0.14,Fish
0x948f54950dd4e10e496a15ad320533e5676aef19,0.18,Fish
0xe9c7cc54c1a0e068cd4adb8fbd9d9d403aa70799,2.8,Fish
0x5f20bdf6bef8619da558cd1b783df30fd82c4317,0.36,Fish
0x3cb4e008109a67815cd7a1a28a083808cf7296ad,1.01,Fish
0x1dff8c29ad7f6d8841a25a9dda8956f2e7a3c134,1.19,Fish
0x28dac1b7b5b93e588a84eb0b9df92664e19cfea9,0.15,Fish
0x30fdf49bbb1beed0432e74a19b6e2a655813aeed,0.14,Fish
0xc7d6a29f8b06ffdd691806001b51b40d385f519e,4.78,Fish
0x52e6ca62a0bc13caa6c061979bd126db8c55a46a,3.18,Fish
0xd0c7534a66be2c10fa56301ef6b8b830029dd04e,1.36,Fish
0x20cd6384b3c113b087fc06a4cd1f90f221e9129e,0.22,Fish
0x939ed877b5a42dc2ca2c29e8d78137ce0b7eb66d,0.13,Fish
0x8f7183e5e071893c5f245a76bb41447f621c0064,1.65,Fish
0xd68fe39f16ba1104949998dc419883eb9205d7cd,0.88,Fish
0x7ff034249e4934cd31c24d14cf1f1bbb4d955e21,2,Fish
0x5eea3144de9685182337c1a17d2d4b42dd61482d,0.47,Fish
0xe6ab3965fdaa6a266786172d6a57c17c15ed2025,0.16,Fish
0xdd546095453044ac338fa2294fa6c72fb82ac8cb,0.17,Fish
0xc512da9a2b3970a15be3b3f26b36cdb642bde4bb,0.21,Fish
0x7588d5f28ddad7d9da11548a6dcaa1c9b2052e84,3.73,Fish
0x423d81a305df59aafb424ede5b9d48a320acadbb,0.3,Fish
0xfa2561eac2480d6b2c6b2cb6832c8a67babd7550,1.97,Fish
0x612eaadc6cefc0203520d5f551940fc109832dd8,0.13,Fish
0x6c342a51bb87aab08a91e2b83c0a67557b323c15,1.88,Fish
0x0ff93129001174f78124ed3db9461b902152768d,5.79,Fish
0xd2c10cf583f66c46ce6772ff06063d06832ac0b9,3.01,Fish
0xd726422969f8313bcc444c653fa4fbffd6bb2224,1.9,Fish
0xdb396fc1b0f328bbe5a3bcfe3087981b168164ff,0.45,Fish
0x10403e314b81b6e98c895ebf4d7aaeeaadd6af08,1.4,Fish
0x81b0cabcace1df12d82a6a51fa9912fb1bdfe1e7,1.13,Fish
0xddd62fe542b9f0d703451509fa2a6aac48a6915d,5.62,Fish
0x6919fb46f4d0d97a2bd213f5b7aafb6a668b8ed7,0.12,Fish
0x8220c946448827a1328734d51936d0993b72f78e,7.31,Fish
0xeced428a7cbf06993f4efa2a6b77f60e37ee1407,3.63,Fish
0x2b97d5bda48bf17ad0ac5045ccbfa087e37639d0,0.39,Fish
0x056b596437b8d78c4a821a10a6de5ca303843c1d,0.22,Fish
0x1fb37c9b085e5e6c8df2631be5fc6268c3e873af,0.83,Fish
0xf9ee7141b555f115f6038afa2c7b06138b0d4a68,1.08,Fish
0x38deb5f1557c5741a8a078045606f737d9df2d70,0.75,Fish
0xa898084697fbd5195c840be84d873fe4010d6f33,0.61,Fish
0x8859e8d65f8eb5c3e6b1163260cc251ba475b98c,0.12,Fish
0xac10a6d7749c70827b6b4e7314aafd0fbfc56cd0,0.29,Fish
0xea02a83509ab2b669bdff8661d3a0ebf34ed21de,0.41,Fish
0x4411a84b250417fd4d1f3b91de10ebb691c56fbc,2.2,Fish
0xcd6dcef7c25d7b6ebd0d0f04c370301933b639c4,28.39,Fish
0xcd0416451277fa11d870a0312b4da5dc027cbe99,0.27,Fish
0x3f71ed85bb0738b0db788ffb6f984ccca94023a0,0.11,Fish
0x32bd2b43c256a51cdc2037ced0649492e0abf297,1.25,Fish
0x482928780430728089ae25951a2d3ea51a5af931,0.5,Fish
0xc71b8c5ebacc604b9b4584263047833a323219fa,3.75,Fish
0x5d5bb6eda21b19babfbf704a41ae5de56811992c,0.12,Fish
0x294f1e41a5b183c328557b56ce915483646bbcca,2.39,Fish
0x36f9da7f02df330b8184336a453c6b7a4ebd26bd,0.12,Fish
0xeb7124c8dee679898eb2e3e161f271b006810e5f,1.54,Fish
0x7b6484d74c876346395313039b047f52a73ca542,0.9,Fish
0xa99edd4416b2310527242e4d6668b35be4afd806,0.48,Fish
0x70fc2cbcd647c00467d6e4e7fca63a49e79d030b,0.13,Fish
0x01416c4650278f5a1a1011890476b03afdbd509d,42.84,Fish
0x8eba2aff8be1a2479e73b9edd1b3718d8940580f,0.43,Fish
0xdedb46744a3c9bde94a02fe01acd78a4f27f93f4,0.14,Fish
0x93261ea6f07a4fb87d1c85b4f8ad4513133094d1,0.24,Fish
0xd69cd3b282278429fff61cc9f56d37b2e94aa407,0.43,Fish
0xaeca323ae2461eb3afed93151c2b9a00f78c9962,0.75,Fish
0x7ff74d5b68afa28de38c917f888c32e36129f1e5,1.03,Fish
0xa528d4bc6e050c57e4ef7f74add98655e2671092,0.19,Fish
0xe9ccedfd50e2122eb2ea41cb1a429cf101ece154,9.7,Fish
0xaafc3861cf8dbca105cb6f0d956e065b4a79bcd7,0.28,Fish
0x1df9cd9af5ddeafb37dfe800081e91c2217fadfa,9.14,Fish
0xc400dad7d6fd33f36ddf8889107b1d67b780a8a9,0.54,Fish
0xcacdf417e8b5f7e60ef8a6a6bf5917675976d915,0.19,Fish
0xb2370a9a88b0fbc0286ff0a299bf14270e1b38cf,2.45,Fish
0x05fac9edbff45937fa174b8f34b7a8819f4b0eb3,31,Fish
0x68d1378734d74f636615e840cc2618451bc8a9ea,0.26,Fish
0xb67e578674a5682be7e37ff26da2b0ad14fdf3b2,1.28,Fish
0x4ad393206569465ffa4f3e0fc34aa181887a5d3e,39.5,Fish
0x5a652803ec4e06bfea9d1623daa9a9c6eb31b94b,9.38,Fish
0x9627cca0e6f15b79fa890fb22db2e4e130e21f88,15.05,Fish
0x3656ab93bb77e01d2885a65db39c890726304217,0.12,Fish
0xf63eca2350adae16d4c74c5629186be833f58c1a,2.74,Fish
0x173999d07a54b4d34b6f9fc388a30c4b9a748f0d,2.27,Fish
0xef31095431abdbe0dad6519bfd2ecf1fb97a44e0,11.93,Fish
0x54b7e5a66273ee7ffe705d6e946e1b725e614aa3,1.39,Fish
0x3b7474ea54de223acb32efe12259c71e3e270f85,0.33,Fish
0x433b6dbdad18061e3b80669a226cd5ae7981b2ce,1.47,Fish
0x463b24cf0b8807d5aef6bcfd86367274c081bc8e,0.95,Fish
0x9e487e125acb76e43a71123ebfae6754502f47a0,0.88,Fish
0x6bab129edc4eddbb71f106825a34dc88ff273cc6,0.22,Fish
0x23a8b99475e50b20a5ecdb45ee507677227f6a2f,0.24,Fish
0xefee692e94c4570a89e295cc086db465bf461e0b,0.33,Fish
0xdcbaec17a7886cf7660450ee3472a42a80a7f3bf,0.17,Fish
0xa37b2828489bae7a9e160ad5119e0b1298f1b7c7,0.17,Fish
0x8d4bdf87343c89bdc50a83284eccf2c74992dc67,0.15,Fish
0xe09c84276b63bea49db748f2e6e16d021f285a80,0.4,Fish
0x445279cbb255d5c3f1882dfefaa5ac7a8297d5fb,0.19,Fish
0xd413338f7479f6e37fa604778f31bc1c7500f85b,1.31,Fish
0x4865b4836437b7da2dc086d3b3dfb554d464c88a,4.06,Fish
0xe6a7fa726af39ad4517461c1f3cc3c31fb851df5,0.13,Fish
0x98ba2e5641a3e8a8ec9bb4a4d7b915a605abd32e,0.13,Fish
0x92007b278aeba7f7588ae3804f80676fdc736d15,0.92,Fish
0xd44d955d01298297bf64332999db57edac867fd7,0.23,Fish
0xa819550d827aaea6424bdef247fc763b7df4da8b,0.28,Fish
0x5406ac17d69f9c81b1d92676e1c951f36a3c2466,0.12,Fish
0x7cef35215856bd6b058f2e34559786f397e94fb7,1.29,Fish
0xaeb4bcfacd58c3e222c8d565a363e1f9d75aaa41,4.47,Fish
0x38ac814630223aade520abed8d1212562d9e0ce0,0.47,Fish
0x8a92a9112b7e78edae49c083e8e37d460a0d5939,0.23,Fish
0x72c8398f37525a483e0d867592f8940df3202856,0.95,Fish
0x8bf07e3160c6f29a72a75a1f4df1f43dc08c6a92,0.72,Fish
0xb64cb99e3f77fc2c21673dd0167cd61de360307a,0.8,Fish
0xa66a6166923b7b1dcdb1fc5ab01c910b046fe73e,0.24,Fish
0x89282c05487c89a6011ac475f707f997307531cd,1.01,Fish
0xc62e75c36c996480126f7cb145b7b5602c0acf1b,0.2,Fish
0xda25ee102d934bb88b5e53d52d8659ac5af1267b,8.3,Fish
0x39ba6b8df76178bba99e64ddf44449dbc272e80c,2.12,Fish
0xb1deca8ec9afbbdfd8f43824d52ab23b4b7a0a35,11.37,Fish
0x37f85cc90c79ce9d3383b3f50586be9099056d95,2.1,Fish
0xce9dfa5595b43cd7800dac3683ebe40665826a91,3.11,Fish
0x5f47e3129efb49f300f6934c8b1da019fdad9d76,0.26,Fish
0x9a39ad57d842ab3a0096217a2877c0bb95e007f7,0.36,Fish
0x6c6d1d1a4aa1748f318ad439e103d2c377700b53,0.59,Fish
0x3f9cba250a462de1ff61bac4bbd3c4d97a829ab5,0.23,Fish
0x41e3faab16624921d2b43f2c82acfac0e6240a15,0.14,Fish
0xd978596af701a75ef2374a40a3f037eac192190a,2.66,Fish
0x47bf84a2933a50f17130113ed7ffc2e9a6b68f87,3.75,Fish
0xc689dbe919e37b232d2af15c87b5063760e8f9fd,2,Fish
0x5dc4c236a7c3716b3f6070fd8baac5105164b7f5,0.24,Fish
0xd1b79fcc3a671f696c6181eb71b1092846fa0f73,0.18,Fish
0x81c9d2b5b7712061c11938356d75c44731a7a373,0.22,Fish
0xbb87dba1abe1300495f551c9d90fd787a6eabe9e,114.19,Shark
0x6a1d47d70326e43cb5b0a86b6e7350ecf5c562c9,0.56,Fish
0x2cc556515e394a66c6b3f81f458ffc29112d22d1,0.17,Fish
0x954fb746af23012237d0e8e9ccf6c0a002a261c1,0.17,Fish
0x9ae0669a874bb8bb106e599a5101c6560b18ed94,0.14,Fish
0x90351c42f1d33ad86c203460d25bb6e022452726,5.1,Fish
0x4ad9ba4e2359cc3ae0bbf060205f24d23b370e84,20.89,Fish
0x83215822dd542b8ec811fff9d9c654366e3cd20c,1.01,Fish
0xe072f3a4f425108f710c5b11ced2f6239b532ae6,0.32,Fish
0x5d3049237ef9c1aa730104627f585dc3051b4c4f,0.12,Fish
0x63574dcb3cf8bc8a91d06544e92ad3e0e67e55f8,0.57,Fish
0x3469ea4fc08dda8a1d01607e8dcb9d8d33c52f20,10.72,Fish
0xb22ed25a0cf9ac9c328ac8bb7cf22cf48a79015c,0.4,Fish
0x1d47259e4cae70efbde74ef90623225eb49831a0,5.56,Fish
0x9128c92ff2056f08acba8773af787d2ded0138c5,2.92,Fish
0x18358efa210423928b6a701d6584df37a2508df9,0.51,Fish
0xf8aae4097cdd0e12004573c59b2526f72594467f,0.63,Fish
0xef9230169f765c17d4deb65c67686e1f17ac8385,3.83,Fish
0x4151eae0314c59f1d9f5831a1846ef52af896b01,0.43,Fish
0x00018c08e1f4d7ab93d562d948f50ad442ce474a,0.41,Fish
0x65b9b0f0020d43d969907ec361452ce444c8c9ee,11.2,Fish
0x920f5d4597a15dab97d9f62510a281cb39b514c7,17.64,Fish
0x10a5b0a5f2f56644a1ca3ea91ce96aa2452e80e2,0.78,Fish
0xcff61fcaa6c1f5f93db4215dc8f1e5cd36256c54,0.45,Fish
0x6a822abca8f4bb21309d1d38fd413350c726eb99,0.28,Fish
0xacad9e2c8d4e7c2e02f109ed70e57a48ab5cd05f,0.13,Fish
0x7b650334130b24be3443d29eb210df3626df664f,0.32,Fish
0xb983afea1ccd0d119b7d144d34ba4e0c045d031e,0.24,Fish
0xc162d5b016c0daee4e7506bbc624f7b0d2d55070,1.03,Fish
0xc0893937a78d4c8446b50e5a5be2f005559bf9d6,13.21,Fish
0x217552262f7d2881fdb08e92b6bdc7fd9739851c,0.11,Fish
0xd80e156138c2992c4a1a798d7aae99aa6d2a5851,0.16,Fish
0xc1bd1bf91659092ed70df02fc48aeb2612af0c87,0.2,Fish
0xe55425810478fdb38bc7a3499900240d8b65f039,1.1,Fish
0xb5a4337e3d4b8a616f5bb32d715f59ae1692f6c7,0.67,Fish
0x1bfb347f881aa24c5af0a8880e0d46f405d4b5cd,0.16,Fish
0xee54b995da69d0db7c7ccece0e1e5f96386eb2ba,0.17,Fish
0x60bef7a37877e8dc0f7f4ed4d9adef6dc38efbe7,1.47,Fish
0xc7090c48f6c6a05f7ff80d81b7189058ecbdb0ff,5.93,Fish
0x630e6c78e6046d48bb03e42e7d20d374903e78a4,0.39,Fish
0x833d52df7492ff67b0dc241217db20c545bc87ad,0.12,Fish
0x54f2bb1d69c10ad975a1a32a5d7cdf7786f1ed91,0.28,Fish
0x464abe17fa526d9c8161613fb3bfde7adcebe8a5,1.5,Fish
0x7a5b0d8f4d69ad1574ae9d86f05bc3206890eb05,5.74,Fish
0xdc00b416d75132bb5ac8dca0912fd9aa182acc59,1.83,Fish
0x697f28934c95e2a53c80cea81f333bc7f61c37b9,0.34,Fish
0xab61e84638edacb5c9f2f958b70e9ec1acc12413,6.55,Fish
0x031ec2124e76d1cc2f903a8b0460bf547c7accef,3.09,Fish
0x99ecb86db379f27724b1a29a2ae68c3574e1e6fd,0.72,Fish
0xde82514fd9913133717d5cb4f14971a544c97c27,0.11,Fish
0x8d91a1ba8a50d26730841058e9344357a0040eb9,5.23,Fish
0xd9c84bc99c5e398adbcb801634fed405c8918b26,0.29,Fish
0xa4b168b067234a907da5c76f7cb05a19f818354e,0.55,Fish
0x462dd7f53b392b98b651aa5f9f4e6e68357eaec4,0.6,Fish
0x6857a13248b9d1bc6763922a55775eed16a2a4f9,0.11,Fish
0xad5aef8182b000c31f64a8b659dd77cd6e5c427f,0.79,Fish
0xa02ce6690111074aa4e439b39778851acfd15558,0.11,Fish
0xafcf0ad7d90de4497840ee9bd8dec3c8d43fd720,0.44,Fish
0x13d1a8e479c4820156dd11642834a792ad88613c,3.36,Fish
0x928f7568cc8db8819fe87c5217fcb64d2d669ed9,0.25,Fish
0xf9f30bf15313f31ca7cfe90a08f2934f51c0d18d,1.05,Fish
0x9061171414396b22aa9a22dbc5b7a536da3059ab,0.14,Fish
0x64c6832391ac949729cae5ea10917250dc15caa9,0.13,Fish
0x40a8cdac4eb7a55426523c65b9f7c804ad8e3f1c,0.33,Fish
0x975dc8ff31818a3f7ba2202d39ba8dd7e5711a23,0.16,Fish
0x85c3d7df21abc463509a03fae6576029eb92d3b0,0.4,Fish
0xa53269619981956f9b4ddac7287d0d43d4da5ec7,0.28,Fish
0x349d438219cd832627c190247553f53df9802831,73.4,Fish
0x19345e4cfe1476a0330487c3f80b3899bc5a1272,0.14,Fish
0x3c91efa0121822377053e44c205ab3e8c6524d4a,0.5,Fish
0x0701a00eeb8462b7b0f55c4592eaaa7a86781604,0.16,Fish
0xa146198ceec99e5d601724ea3482c1a601663548,2.15,Fish
0x1c545517b6f725c881cb16a2b9e8388faf2226af,3.73,Fish
0xd6a19a57f898c7e1fe390a9e82b73b2022df79ec,0.58,Fish
0xe7826569fa7873abf274f6c2cdf854d2161ceeb1,1.52,Fish
0x0b72eea790a3fe76a877cd278f62b89ad6f035ad,3.94,Fish
0xe8ba20dc3cb0898006c7523cd187b679ccad3ba3,0.36,Fish
0xec030a1f91b192e07445e8f7a3feba8ba5bed05f,1.51,Fish
0x61abadc6983110e621d43ddddda6b14959f23c82,2.35,Fish
0xa10c75915afaf6aa21ec66cfa08834b888c198a8,0.33,Fish
0x2251e92b3926f2c70230c224ad2584be031a44f3,11.3,Fish
0x51b1841e5090a005a947e0b3afa5ef12d6e35953,0.73,Fish
0x461b9fb9faceb639ed23933a70cd33e67c9ae615,2.31,Fish
0xd7b9bf538397b56019f2a7a82087cd5a12920c91,16.32,Fish
0xa4d41058f0f1966d3b083fe1bf692e32cf8fde62,0.34,Fish
0x9c4b927c7587a98ec6943c70ae884be16148faaa,0.54,Fish
0x0a5eb83e0f317807d653792109d49a76e1e5e09e,0.16,Fish
0xe8cecc5beebfe97019dec49ab2f4f9a39d81898d,0.96,Fish
0x80befa7cf8ed1ca28f5cf84de6b25b1ee38fc6fd,0.2,Fish
0xa7f9c9c23b486d3e95a6664cb2df8877a3fae5e6,0.54,Fish
0x31aea0ffa1bbfa75cd062de6815ad2eb7dbbc218,0.35,Fish
0xf0259962f754b32e42cce5a47aa8eccd83f087fc,0.18,Fish
0x01b808b4f3eb18cde3ac133a14be3ae82103cb3e,1.25,Fish
0x45bec76604a2c5c1e8dfc2322541f1847da44d63,0.17,Fish
0x4a4525b31d45be712e07635615ed8c20e2a3e1ab,0.75,Fish
0xa6a6a9e08be79392699d9c7d9475663efed8e81f,5.81,Fish
0x5026546915706adc8216c7061f9c57630c16f3af,1.73,Fish
0x5499a2381330061f89d98574e00d641aac2112e8,0.31,Fish
0x70db8619ae77f1c9cfa2a618646b0f9b6dfddd08,0.26,Fish
0x7781c3cd5533523f9378b27d4bbb532dd5bc0a05,0.41,Fish
0x863d4c64cdf4e62e8178c03722df97b2fe1565f5,0.64,Fish
0xf74828bf3603a81f0f71042b50c9eeb1233262a8,2.97,Fish
0xaf266f804cc2bd629130c6816ba7c68dd28992ff,0.85,Fish
0xf8e83947d4cd58d3f222b3493661a45c16532578,0.2,Fish
0x977045fad89045e6d2c14006a03a2b14025e1062,0.51,Fish
0xe3d49c9c87d57b8dcd0f0cb19245b408d2376055,0.7,Fish
0xe3afb00b411851901fc7f3b6a82c5a7665a3a849,0.9,Fish
0x462ad59055303e09e3e9c795d1a0159111214fe1,0.66,Fish
0x58ad84f6812f819ea1fe8bb0aa9574425cbbb5ae,0.16,Fish
0x9943b05debf0323b51cb319faf427326e71c6930,0.3,Fish
0x564cb49acbef1c34088a811fd0c5ea096c598343,0.12,Fish
0xd31feb8c312233feaa34bf0fbe385a8072114b23,3.37,Fish
0xf0839f802588ebfcbf4aa0c47b2f8fa19806d879,1.16,Fish
0x3d831d50d3152d3472f73060bb6f6669522cea74,0.17,Fish
0xec3f531b734cc22fa7184253f311efa7b7c173c5,26.45,Fish
0x4e36d451885a76a7df4fa3d3dbb6f6f3a9d194dd,0.33,Fish
0x2c8e3d515acdaec15fc07fec52f289b3c42e41ae,0.26,Fish
0xccc94ad1a67aafe85d7e10463e8ce9968b4fdb3b,0.12,Fish
0x6de83c87eeb27b27d88a01421ff65f7207275e42,2.18,Fish
0xe90c3c97e6391e08d2a1c075de07619d6d352611,0.22,Fish
0x864585ef05202015a55d1437f2acb2c9373c604a,0.23,Fish
0xa1b0383b757c9b85b39d21f9c85f3db792e3bbb1,0.49,Fish
0xf25a3fae09a68c153f9753338ddfed674a66afef,41,Fish
0x44139a787746efb51e46430b0d260e24bc14b03e,8.58,Fish
0x3485a6d23182ea9fe0b1b364f19c46bbd667108f,0.12,Fish
0xa43796b967384e52816a14af871db4cef40675ba,2.24,Fish
0xffb321950993d1f7a16e08a4cdd806cf9a2bbd53,0.34,Fish
0x5d6aa1e6707f08fc28525fc232aebe5a8bff7539,0.73,Fish
0xd4e463d99b40ddf0db79e7c2597cf6f6b69351c3,0.77,Fish
0xd775a5499e853175fb2f392e60107368b9e9b5b1,0.36,Fish
0x63997b75a5fb795a9d3ea383bf1fec7ac4d998f9,0.24,Fish
0x0ca9607fee205a87904e82411babbdfb1ab31b61,0.15,Fish
0x4292a6c45c8784394f17c0aa4704a5f7592a29ca,0.68,Fish
0x1c9f44dd30dcecb4be2221dc1f61c56ddca55404,1,Fish
0xbd17938bf746d544259b5447da42bb2efdfd04e8,3.01,Fish
0xe3359d26c0107bea354e77b93abb95c87f152459,0.45,Fish
0x70f47b8828b5bcf75a631f42f0aee68c22c9fda8,1.6,Fish
0xc04c070511b3ee76128140cecb77b631498c2665,5.7,Fish
0xf39072218e025c6bb1417b89ed79effd41083f23,0.34,Fish
0x62a08b8edf90ed6c502d15e54013bf3ebfe7d267,0.79,Fish
0xd9304214ab4a95feb886057db059549f13671419,0.21,Fish
0x7dc78d155aa36b5f023acb24f1fe780efadd174c,0.55,Fish
0x73a049a7f061042acbc8f42becd50e49891b87a8,0.13,Fish
0x8e075a3cb6160f6bf8250d0a1a5618493cb16dc3,3.04,Fish
0x5e75fbeb4577fcb96269a56dacde64143ae307b2,0.13,Fish
0xc884566e4051049f15b58f83822bdc6eec13fdbf,0.5,Fish
0x533d2f04b4aaca4a88928a0aa508bd4f7fee5ceb,0.11,Fish
0xf11269661f2ace8e61bf73d7c8fdcb546db5aa7c,0.13,Fish
0xd5fd9c27e8e5c660fcbe7eb80ad1ab2b9b39447a,0.4,Fish
0xe35e87e8ef5c41119f38facdb9402f06d1b006fe,0.33,Fish
0xcab7567eed355efdca93111bcbacb6f156eb7cb5,0.14,Fish
0x5442a8a4027605ebe6c429c662a0a654e99f1c55,0.12,Fish
0x69dba10a51825618a3f615d6e68f734a4fcc9d4d,0.47,Fish
0x322584d694ac773434bec7285d21eee0f55efca1,0.6,Fish
0x8eb01abd3041ac6c8dc0dc8c5ad58533e897ee0e,0.18,Fish
0x4e5cb612c7d3addff53f731a547acb8839843672,0.28,Fish
0x6d2f7b208faa729ac071b7334ff02a488926b19e,0.99,Fish
0x20d9a8b47372a4831b34d2de86d9f0968f52aee4,4.55,Fish
0x2c45e76959b253c9cbd4bd22c6c340efe9d56b7f,0.47,Fish
0xa1fa6670538313c192831d1fda9179e171a5bf35,38.9,Fish
0xd046b5795efb14986c224db2a0f254d5202c85b8,0.55,Fish
0xb1a2d9925cdb32d6649fa1e6fe8c0f499fbc543b,0.27,Fish
0x7fae0239d255b19fc5c6a8a4c3bd897dc8c8a68f,0.17,Fish
0x95eec34057ee6f18c25bed5ec10d3625d1c05ada,0.4,Fish
0x23d0aeb98781d4775fcd41b3d7c9ec4f585b8783,8.04,Fish
0x50ccfd52d2a3ad0667cbfbad16122b1670d995bb,4,Fish
0xfee743503ac0370b27db655058519eccf052f7cd,0.48,Fish
0x8442d29a5d4ef30d2005c0daf3faa972481455e8,1.96,Fish
0x4f202497396524a6f9cfd906dcc06b3f2d7841d8,0.12,Fish
0xd19e00e446d96e1a1a0938ed92fb69ba68758ead,0.12,Fish
0xc39ba827d0c5eb76e2000cc17baf492f315df16c,0.17,Fish
0xf188980dd9421064e70199b457f93397a1244eb6,1.09,Fish
0x577269d954e74d3a31a8f7bd3dcd7433f4cc08d1,0.22,Fish
0x0516c8f68107d0f0b74d62a933cb964fa29d5a5e,0.13,Fish
0xfbb5e21adffa01914cc0a58306747371a3e4a1e3,13.84,Fish
0x60a2e329cc66d0bcdca94f53fa72887cbd74b887,1.6,Fish
0xfd4eae09b9d61face4cb95f2988620c08b47dbfb,1.59,Fish
0xcc9c2afdaffa75bf67cd9acb69823a18123f6b84,2.06,Fish
0xcf6048a361580ffd1aa6b70d019e716e3470a61c,0.62,Fish
0x7faa78065cb1c8c0f1a453ff6c5e5c6ba81b2035,3.44,Fish
0x02f07ec4549b4cf42e40b589ecadb8e8cff1592e,1.08,Fish
0xf532104d907531b6d42ae3db204e9ac1c8b9fc1e,0.2,Fish
0x2cdc282e9a5d59fff997d756dc1f33b16371e582,29.49,Fish
0x90cbbfb129422f4dc804045f655c8742115e1753,1.73,Fish
0x1c70ea0f185772aef2f3d6fdf797d2308bf0441e,0.79,Fish
0x5935a8f7ceb090af5514aa40bcfb9852b8b99318,0.15,Fish
0xb57150ab063e8da69b711b03ada900bf175ddb6c,0.63,Fish
0x9d7fb3dfe3c334e8ca11f6a24e30a230bb950736,0.14,Fish
0x1730d1ebd1f81a21500059a72c4d2497905712cb,1.65,Fish
0x4d9b7d38b0c092a0699f5ef8a35bf725ae59429a,26.49,Fish
0xff0e1e44c37f5092df886b822d5caa1b70a278f4,0.43,Fish
0xfdd32715aaedc37a51bf182af02bcc2850ba82e4,2,Fish
0xcc017712fca11c23f0df99e68ac43cb8322c93b8,0.43,Fish
0x3043f58a65fa7262baad3fb6ccba44ef1ec8d943,2.49,Fish
0x400297f987e0a702c04df2d5e631c2208239ebf9,0.26,Fish
0x702a2f7bfcdd391a70ad26120ad6bd7395c671be,0.19,Fish
0x1ff85487fe3f5c594959e25b99e98a39e425d71b,3.15,Fish
0xfeca852e2af2b908f24f63fbe0dedba00a523d8a,0.3,Fish
0x52ce5d94ec8871efa449efe5ee5a5fa68e3a2a7a,0.43,Fish
0x722a40ace7a202b1c2fdc8d297484d6e23eb2e8a,0.16,Fish
0x44cfee87124f6f36ee7746ec48e4a75ba50788a8,0.18,Fish
0x9a85b9ba4f64c3dfed5616d562b5ff8e8c2a5428,0.54,Fish
0x959cc08b6fc3a9120246a656c0d130f5d174a3d3,2.08,Fish
0x48f2ba03bc2f21ec95487a6d6c543d6edc219f94,0.11,Fish
